id,realTimePosition,name,lastName,gender,age,country,business category ,company name,worth,worthChange,image,Rank,Population, % of World Population,Date,Source
9844,760,Haim saban,Saban,None,73,United States,Media & Entertainment ,"TV network, investments",3.2 BUSD,2.0069999999999997 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dd8ef31358e4955adfbf6/416x416.jpg?background=000000&cropX1=1081&cropX2=1994&cropY1=174&cropY2=1086,3,"329,196,803",4.24%,17 Jan 2020,National population clock
1396,395,Jack dorsey,Dorsey,M,41,United States,Technology ,Twitter,3.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de682a4bbe6f37dda0566e/416x416.jpg?background=000000&cropX1=995&cropX2=2729&cropY1=78&cropY2=1813,3,"329,196,803",4.24%,17 Jan 2020,National population clock
1058,767,Amy goldman fowler,Goldman fowler,F,64,United States,Real Estate ,real estate,3.1 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/57e117464bbe6f6781c52862/416x416.jpg?background=000000&cropX1=50&cropX2=744&cropY1=56&cropY2=751,3,"329,196,803",4.24%,17 Jan 2020,National population clock
9049,813,James leprino,Leprino,None,80,United States,Food and Beverage ,cheese,3.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58ae0657a7ea431f3219fb91/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=168&cropY2=912,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7160,785,Romesh t. wadhwani,Wadhwani,M,70,United States,Technology ,software,3.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd2b81a7ea436b47b3ab9d/416x416.jpg?background=000000&cropX1=219&cropX2=3262&cropY1=600&cropY2=3642,3,"329,196,803",4.24%,17 Jan 2020,National population clock
9294,754,Jim breyer,Breyer,M,56,United States,Technology ,venture capital,3.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58d13bcea7ea431f321b80b8/416x416.jpg?background=000000&cropX1=11&cropX2=712&cropY1=61&cropY2=762,3,"329,196,803",4.24%,17 Jan 2020,National population clock
5603,744,Johnelle hunt,Hunt,F,86,United States,Logistics ,trucking,3.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd6c1431358e542c03936b/416x416.jpg?background=000000&cropX1=0&cropX2=888&cropY1=69&cropY2=957,3,"329,196,803",4.24%,17 Jan 2020,National population clock
4051,794,Jean (gigi) pritzker,Pritzker,None,55,United States,Service ,"hotels, investments",3.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd78f431358e542c0393c0/416x416.jpg?background=000000&cropX1=600&cropX2=3478&cropY1=369&cropY2=3249,3,"329,196,803",4.24%,17 Jan 2020,National population clock
9513,818,Michael rubin,Rubin,M,45,United States,Fashion & Retail ,online retail,3.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd346c4bbe6f37dda048ff/416x416.jpg?background=000000&cropX1=175&cropX2=2123&cropY1=545&cropY2=2494,3,"329,196,803",4.24%,17 Jan 2020,National population clock
2236,820,Don vultaggio,Vultaggio,None,66,United States,Food and Beverage ,AriZona Beverages,3.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd43c04bbe6f37dda04a43/416x416.jpg?background=000000&cropX1=2035&cropX2=2775&cropY1=2370&cropY2=3111,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7465,844,Gerald ford,Ford,M,73,United States,Finance and Investments ,banking,2.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/9ee2e42bc1195265baa0e64db3eca460/416x416.jpg?background=000000&cropX1=108&cropX2=717&cropY1=116&cropY2=725,3,"329,196,803",4.24%,17 Jan 2020,National population clock
3108,866,Joseph grendys,Grendys,M,56,United States,Food and Beverage ,poultry processing,2.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/55fb1bb3e4b0ffa7afe4b5c5/416x416.jpg?background=000000&cropX1=63&cropX2=411&cropY1=100&cropY2=448,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7200,734,Jeff rothschild,Rothschild,None,63,United States,Technology ,Facebook,2.9 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/9e4a842bf781ef26772ff033024ccce7/416x416.jpg?background=000000&cropX1=45&cropX2=744&cropY1=50&cropY2=749,3,"329,196,803",4.24%,17 Jan 2020,National population clock
8466,852,Thomas siebel,Siebel,M,65,United States,Technology ,business software,2.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd498a4bbe6f37dda04a90/416x416.jpg?background=000000&cropX1=2563&cropX2=6000&cropY1=609&cropY2=4046,3,"329,196,803",4.24%,17 Jan 2020,National population clock
3338,855,Paul singer,Singer,M,73,United States,Finance and Investments ,hedge funds,2.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac9596c31358e4112b72044/416x416.jpg?background=000000&cropX1=1236&cropX2=2297&cropY1=384&cropY2=1444,3,"329,196,803",4.24%,17 Jan 2020,National population clock
6263,900,Kieu hoang,Hoang,M,73,United States,Healthcare ,medical products,2.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57f56df831358e74c70f4fe0/416x416.jpg?background=000000&cropX1=66&cropX2=744&cropY1=15&cropY2=693,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7930,902,Osman kibar,Kibar,None,47,United States,Healthcare ,biotech,2.8 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/5706d043e4b018cf494e5f3e/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=74&cropY2=816,3,"329,196,803",4.24%,17 Jan 2020,National population clock
4095,880,Penny pritzker,Pritzker,F,59,United States,Finance and Investments ,"hotels, investments",2.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8de9be4bbe6f2652f62b12/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=154&cropY2=2155,3,"329,196,803",4.24%,17 Jan 2020,National population clock
2592,901,"William wrigley, jr.",Wrigley,None,54,United States,Food and Beverage ,chewing gum,2.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/45ec5a02aaab4aaeb2d03a35d0d3e1b8/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=506&cropY2=2507,3,"329,196,803",4.24%,17 Jan 2020,National population clock
4287,853,Mortimer zuckerman,Zuckerman,M,81,United States,Real Estate ,"real estate, media",2.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd74954bbe6f37dda04c11/416x416.jpg?background=000000&cropX1=403&cropX2=1805&cropY1=150&cropY2=1551,3,"329,196,803",4.24%,17 Jan 2020,National population clock
9528,910,James irsay,Irsay,M,59,United States,Sports ,Indianapolis Colts,2.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8de25031358e4955adfd8c/416x416.jpg?background=000000&cropX1=698&cropX2=2285&cropY1=329&cropY2=1917,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7344,916,Phillip ruffin,Ruffin,M,83,United States,Diversified ,"casinos, real estate",2.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd84f931358e542c03940e/416x416.jpg?background=000000&cropX1=505&cropX2=2992&cropY1=446&cropY2=2932,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7383,948,Howard schultz,Schultz,None,64,United States,Food and Beverage ,Starbucks,2.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ddc644bbe6f2652f62861/416x416.jpg?background=000000&cropX1=570&cropX2=1736&cropY1=124&cropY2=1291,3,"329,196,803",4.24%,17 Jan 2020,National population clock
2287,908,Ty warner,Warner,None,73,United States,Real Estate ,"real estate, plush toys",2.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/8ee60287ddfbb68f562a1f22fb88f721/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771,3,"329,196,803",4.24%,17 Jan 2020,National population clock
4416,879,Phillip frost,Frost,M,81,United States,Healthcare ,pharmaceuticals,2.6 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/59dbe880a7ea436b47b39f42/416x416.jpg?background=000000&cropX1=944&cropX2=2068&cropY1=1729&cropY2=2854,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7172,867,B. wayne hughes,Hughes,None,84,United States,Service ,self storage,2.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57e11ce9a7ea430a8a1a093c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=56&cropY2=800,3,"329,196,803",4.24%,17 Jan 2020,National population clock
5753,821,"Stephen mandel, jr.",Mandel,None,62,United States,Finance and Investments ,hedge funds,2.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/9df85ae102a0eade7bcc88d895cae857/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976,3,"329,196,803",4.24%,17 Jan 2020,National population clock
9151,878,Glen taylor,Taylor,M,77,United States,Service ,printing,2.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8df2c231358e4955adfefd/416x416.jpg?background=000000&cropX1=1023&cropX2=2317&cropY1=634&cropY2=1928,3,"329,196,803",4.24%,17 Jan 2020,National population clock
6072,968,Bert beveridge,Beveridge,None,56,United States,Food and Beverage ,vodka,2.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dfbb6c4bbe6f37dda06543/416x416.jpg?background=000000&cropX1=767&cropX2=1418&cropY1=488&cropY2=1139,3,"329,196,803",4.24%,17 Jan 2020,National population clock
6109,979,Kenneth feld,Feld,M,69,United States,Media & Entertainment ,"circus, live entertainment",2.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd88d1a7ea436b47b3af5f/416x416.jpg?background=000000&cropX1=348&cropX2=1508&cropY1=208&cropY2=1367,3,"329,196,803",4.24%,17 Jan 2020,National population clock
4269,876,Aerin lauder zinterhofer,Lauder zinterhofer,F,48,United States,Fashion & Retail ,cosmetics,2.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dfb6231358e4955adffff/416x416.jpg?background=000000&cropX1=0&cropX2=2000&cropY1=296&cropY2=2297,3,"329,196,803",4.24%,17 Jan 2020,National population clock
3609,1165,Jeffrey lorberbaum,Lorberbaum,M,63,United States,Manufacturing ,flooring,2.5 BUSD,0.0 millions USD,https:http://specials-images.forbesimg.com/imageserve/a5191b847bd677e5f6bd8591568872c4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=300&cropY2=1044,3,"329,196,803",4.24%,17 Jan 2020,National population clock
9892,1030,Larry robbins,Robbins,M,48,United States,Finance and Investments ,hedge funds,2.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5ac958a4a7ea432fbc1e59cf/416x416.jpg?background=000000&cropX1=731&cropX2=1937&cropY1=417&cropY2=1623,3,"329,196,803",4.24%,17 Jan 2020,National population clock
3363,972,Peter thiel,Thiel,None,50,United States,Finance and Investments ,"Facebook, Palantir",2.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a836fff31358e4955ad6549/416x416.jpg?background=000000&cropX1=234&cropX2=790&cropY1=7&cropY2=563,3,"329,196,803",4.24%,17 Jan 2020,National population clock
6565,1004,Denise york,York,F,67,United States,Sports ,San Francisco 49ers,2.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8df2664bbe6f2652f62bf3/416x416.jpg?background=000000&cropX1=1836&cropX2=2674&cropY1=999&cropY2=1837,3,"329,196,803",4.24%,17 Jan 2020,National population clock
3420,1009,David zalik,Zalik,M,44,United States,Technology ,technology,2.5 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59e786c6a7ea436b47b40253/416x416.jpg?background=000000&cropX1=1440&cropX2=2563&cropY1=1140&cropY2=2263,3,"329,196,803",4.24%,17 Jan 2020,National population clock
8585,1020,George argyros,Argyros,M,81,United States,Real Estate ,"real estate, investments",2.4 BUSD,-0.001 millions USD,https:http://specials-images.forbesimg.com/imageserve/57e191fb4bbe6f6781c52f34/416x416.jpg?background=000000&cropX1=8&cropX2=744&cropY1=216&cropY2=952,3,"329,196,803",4.24%,17 Jan 2020,National population clock
9446,977,John arrillaga,Arrillaga,M,81,United States,Real Estate ,real estate,2.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/945fe0ddbac172f5cc502aa692162731/416x416.jpg?background=000000&cropX1=156&cropX2=668&cropY1=39&cropY2=551,3,"329,196,803",4.24%,17 Jan 2020,National population clock
4706,1015,Peter buck,Buck,M,87,United States,Food and Beverage ,Subway sandwich shops,2.4 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/d49004dde899836482456b533a9e22d9/416x416.jpg?background=000000&cropX1=159&cropX2=612&cropY1=47&cropY2=500,3,"329,196,803",4.24%,17 Jan 2020,National population clock
1940,939,W. herbert hunt,Hunt,None,89,United States,Energy ,oil,2.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/8fb2161d3cd11b07d39227faf600d16f/416x416.jpg?background=000000&cropX1=200&cropX2=638&cropY1=11&cropY2=449,3,"329,196,803",4.24%,17 Jan 2020,National population clock
1909,903,Bradley jacobs,Jacobs,M,61,United States,Logistics ,logistics,2.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a9ee3204bbe6f0fa82788fa/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=23&cropY2=1224,3,"329,196,803",4.24%,17 Jan 2020,National population clock
1671,1048,Clayton mathile,Mathile,M,77,United States,Food and Beverage ,pet food,2.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/6baeba7b35427c8c258c195dd674a0f7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=37&cropY2=781,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7622,1074,Ron baron,Baron,M,75,United States,Finance and Investments ,money management,2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/988a2396e97fe1c950b4a8a983f17c8d/416x416.jpg?background=000000&cropX1=64&cropX2=623&cropY1=2&cropY2=561,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7895,1127,James coulter,Coulter,M,58,United States,Finance and Investments ,private equity,2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de48ea31358e542c039b77/416x416.jpg?background=000000&cropX1=280&cropX2=2949&cropY1=0&cropY2=2667,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7151,591,"Ernest garcia, ii.",Garcia,M,61,United States,Automotive ,used cars,2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56cbf04fe4b062f6b59a4d8e/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=66&cropY2=809,3,"329,196,803",4.24%,17 Jan 2020,National population clock
3553,994,T. denny sanford,Sanford,M,82,United States,Finance and Investments ,"banking, credit cards",2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57e33e9ea7ea430a8a1a1b41/416x416.jpg?background=000000&cropX1=13&cropX2=683&cropY1=73&cropY2=743,3,"329,196,803",4.24%,17 Jan 2020,National population clock
6227,1168,"Julio mario santo domingo, iii.",Santo domingo,M,34,United States,Food and Beverage ,beer,2.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/57e17c6ba7ea430a8a1a0cab/416x416.jpg?background=000000&cropX1=60&cropX2=715&cropY1=8&cropY2=664,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7512,1157,Gordon getty,Getty,None,84,United States,Energy ,Getty Oil,2.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de70b04bbe6f37dda0572f/416x416.jpg?background=000000&cropX1=0&cropX2=2613&cropY1=452&cropY2=3065,3,"329,196,803",4.24%,17 Jan 2020,National population clock
7156,1139,Alec gores,Gores,M,65,United States,Finance and Investments ,private equity,2.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de6acca7ea436b47b3b7a4/416x416.jpg?background=000000&cropX1=212&cropX2=3305&cropY1=453&cropY2=3546,3,"329,196,803",4.24%,17 Jan 2020,National population clock
8208,1239,Catherine lozick,Lozick,F,73,United States,Manufacturing ,valve manufacturing,2.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8df41731358e4955adff40/416x416.jpg?background=000000&cropX1=3&cropX2=1265&cropY1=49&cropY2=1312,3,"329,196,803",4.24%,17 Jan 2020,National population clock
6160,1177,"H. ross perot, jr.",Perot,M,59,United States,Real Estate ,real estate,2.1 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dfd6331358e4955ae0026/416x416.jpg?background=000000&cropX1=0&cropX2=1268&cropY1=326&cropY2=1595,3,"329,196,803",4.24%,17 Jan 2020,National population clock
5436,1126,Tor peterson,Peterson,M,53,United States,Metals & Mining ,commodities,2.1 BUSD,-0.243 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dfd6331358e4955ae0026/416x416.jpg?background=000000&cropX1=0&cropX2=1268&cropY1=326&cropY2=1595,3,"329,196,803",4.24%,17 Jan 2020,National population clock
5146,1262,Christopher cline,Cline,None,59,United States,Energy ,coal,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551,3,"329,196,803",4.24%,17 Jan 2020,National population clock
8664,1220,Alexandra daitch,Daitch,F,55,United States,Food and Beverage ,Cargill,2.0 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59de7c1f31358e542c039f26/416x416.jpg?background=000000&cropX1=621&cropX2=1842&cropY1=330&cropY2=1551,3,"329,196,803",4.24%,17 Jan 2020,National population clock
9665,1357,Rodney sacks,Sacks,M,68,United States,Food and Beverage ,energy drinks,2.0 BUSD,-31.543000000000003 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ee8a44bbe6f2652f63740/416x416.jpg?background=000000&cropX1=505&cropX2=2548&cropY1=0&cropY2=2044,3,"329,196,803",4.24%,17 Jan 2020,National population clock
8530,1171,James dinan,Dinan,M,59,United States,Finance and Investments ,hedge funds,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8eddbd4bbe6f2652f635d5/416x416.jpg?background=000000&cropX1=570&cropX2=2499&cropY1=167&cropY2=2096,3,"329,196,803",4.24%,17 Jan 2020,National population clock
1425,989,Bill gross,Gross,M,74,United States,Finance and Investments ,investments,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59dd8a2831358e542c0394b0/416x416.jpg?background=000000&cropX1=914&cropX2=3337&cropY1=246&cropY2=2667,3,"329,196,803",4.24%,17 Jan 2020,National population clock
4646,1318,Jeffrey gundlach,Gundlach,M,59,United States,Finance and Investments ,investments,1.9 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ede4c31358e4955ae08c9/416x416.jpg?background=000000&cropX1=595&cropX2=2930&cropY1=0&cropY2=2333,3,"329,196,803",4.24%,17 Jan 2020,National population clock
3879,1241,William stone,Stone,None,63,United States,Technology ,software,1.8 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56d0b77de4b0c144a7f65a94/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=68&cropY2=811,3,"329,196,803",4.24%,17 Jan 2020,National population clock
1641,1419,"Herbert allen, jr.",Allen,M,78,United States,Finance and Investments ,investment banking,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56d0d6d0e4b0c144a7f65d76/416x416.jpg?background=000000&cropX1=34&cropX2=675&cropY1=15&cropY2=656,3,"329,196,803",4.24%,17 Jan 2020,National population clock
8376,1424,David lichtenstein,Lichtenstein,None,56,United States,Real Estate ,real estate,1.7 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58c07bad4bbe6f0e558835c3/416x416.jpg?background=000000&cropX1=40&cropX2=683&cropY1=19&cropY2=662,3,"329,196,803",4.24%,17 Jan 2020,National population clock
8475,1392,Mario gabelli,Gabelli,M,76,United States,Finance and Investments ,money management,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8ee00ca7ea43169014191b/416x416.jpg?background=000000&cropX1=1466&cropX2=4449&cropY1=128&cropY2=3109,3,"329,196,803",4.24%,17 Jan 2020,National population clock
1694,1498,Brian higgins,Higgins,M,53,United States,Finance and Investments ,hedge funds,1.6 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7de14a4bbe6f2652f51f1e/416x416.jpg?background=000000&cropX1=136&cropX2=1278&cropY1=43&cropY2=1186,3,"329,196,803",4.24%,17 Jan 2020,National population clock
