id,realTimePosition,name,lastName,gender,age,country,business category ,company name,worth,worthChange,image
7803,1799,Raghuvinder kataria,Kataria,M,69,None,Finance and Investments ,diversified,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56cc6d3be4b062f6b59a515b/416x416.jpg?background=000000&cropX1=8&cropX2=626&cropY1=229&cropY2=848
8066,2073,Habil khorakiwala,Khorakiwala,M,75,India,Healthcare ,pharmaceuticals,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f201f4bbe6f2652f52e46/416x416.jpg?background=000000&cropX1=79&cropX2=2442&cropY1=457&cropY2=2819
7893,1770,Sidney kimmel,Kimmel,M,90,United States,Fashion & Retail ,retail,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a908cca31358e79a28a1eb7/416x416.jpg?background=000000&cropX1=447&cropX2=2035&cropY1=57&cropY2=1646
6589,1586,Andre koo,Koo,M,51,None,Finance and Investments ,financial services,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a871ca14bbe6f2652f5c25b/416x416.jpg?background=000000&cropX1=4&cropX2=902&cropY1=83&cropY2=981
1990,2079,Koo bon-neung,Koo,M,69,South Korea,Manufacturing ,electronics,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5b15b5614bbe6f74868b92af/416x416.jpg?background=000000&cropX1=591&cropX2=2616&cropY1=89&cropY2=2113
2518,1943,Andrei kosogov,Kosogov,M,57,None,Energy ,"oil, banking, telecom",1.3 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a809208a7ea4316901339df/416x416.jpg?background=000000&cropX1=6&cropX2=1302&cropY1=3&cropY2=1300
6009,1556,Lee ho-jin,Lee,M,55,South Korea,Diversified ,diversified,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/fb4206d4db22b05fd5eaa50cd0f6a15f/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=61&cropY2=802
5355,1679,Solomon lew,Lew,M,73,Australia,Fashion & Retail ,retail,1.3 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/58a0ef894bbe6f0e55869de6/416x416.jpg?background=000000&cropX1=2&cropX2=643&cropY1=3&cropY2=644
3864,1493,Rodney lewis,Lewis,M,63,None,Energy ,natural gas,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473
4594,2007,Li jiaquan,Li,M,54,China,Manufacturing ,chemicals,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473
4255,1819,Lin fanlian,Lin,None,57,None,Energy ,gas,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90ad9fa7ea434a0c2723c6/416x416.jpg?background=000000&cropX1=118&cropX2=1352&cropY1=238&cropY2=1473
2716,1941,Lin jianhua,Lin,M,55,None,Manufacturing ,solar panel components,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56c704e4e4b062f6b59a187d/416x416.jpg?background=000000&cropX1=0&cropX2=742&cropY1=208&cropY2=951
9527,1941,Lin tianfu,Lin,M,55,Hong Kong,Fashion & Retail ,"footwear, apparel",1.3 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=3&cropY2=669
1337,2021,Louise lindh,Lindh,None,38,None,Diversified ,investments,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5628f9d6e4b0ffa7afe624d4/416x416.jpg?background=000000&cropX1=79&cropX2=744&cropY1=3&cropY2=669
3442,1749,Liu baolin,Liu,M,65,China,Fashion & Retail ,pharmacies,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/0cbb1af7d866aae7ae316d58d6f367e8/416x416.jpg?background=000000&cropX1=81&cropX2=741&cropY1=5&cropY2=666
2128,1818,Jose llado fernandez-urrutia,Llado fernandez-urrutia,None,84,None,Construction & Engineering ,construction,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517
9387,1814,Lu di,Lu,None,,China,Technology ,drones,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517
4481,1756,"Cargill macmillan, iii.",Macmillan,None,58,United States,Food and Beverage ,Cargill,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517
1196,1757,John macmillan,Macmillan,M,68,None,Food and Beverage ,Cargill,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a811241a7ea431690134020/416x416.jpg?background=000000&cropX1=849&cropX2=3365&cropY1=0&cropY2=2517
4014,1758,Martha macmillan,Macmillan,F,66,United States,Food and Beverage ,Cargill,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992
8883,1759,William macmillan,Macmillan,None,64,None,Food and Beverage ,Cargill,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992
6086,2031,Katarina martinson,Martinson,None,38,None,Diversified ,investments,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a908f9b31358e79a28a1f10/416x416.jpg?background=000000&cropX1=103&cropX2=2410&cropY1=686&cropY2=2992
8505,1790,Craig newmark,Newmark,M,65,None,Technology ,Craigslist,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59079b82a7ea437ada26cf0a/416x416.jpg?background=000000&cropX1=0&cropX2=2148&cropY1=201&cropY2=2348
1352,1778,Bruce nordstrom,Nordstrom,M,84,United States,Fashion & Retail ,Nordstrom department stores,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56d0ba12e4b0c144a7f65ae3/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
3230,1624,Pierre karl péladeau,Péladeau,None,56,Canada,Media & Entertainment ,media,1.3 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
6539,1983,David penaloza alanis,Penaloza alanis,M,44,Mexico,Construction & Engineering ,toll roads,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
8699,2053,Andreas pohl,Pohl,M,53,None,Finance and Investments ,mutual funds,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
8372,2054,"Reinfried pohl, jr.",Pohl,None,58,Germany,Finance and Investments ,mutual funds,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
5073,1830,Mahendra prasad,Prasad,M,78,None,Healthcare ,pharmaceuticals,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7bb276a7ea43169012f2ad/416x416.jpg?background=000000&cropX1=591&cropX2=2185&cropY1=30&cropY2=1624
2618,1667,Anton rabie,Rabie,M,46,None,Manufacturing ,toys,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a9827414bbe6f0fa82705bd/416x416.jpg?background=000000&cropX1=0&cropX2=1200&cropY1=105&cropY2=1305
4609,1821,Bianca rinehart,Rinehart,None,41,None,Metals & Mining ,trust fund,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a4b8da7ea43169012d8be/416x416.jpg?background=000000&cropX1=0&cropX2=1605&cropY1=271&cropY2=1877
8283,1812,Ginia rinehart,Rinehart,F,32,Australia,Metals & Mining ,trust fund,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7a536931358e4955acc865/416x416.jpg?background=000000&cropX1=1187&cropX2=2359&cropY1=97&cropY2=1269
8464,1802,Alexander rovt,Rovt,M,65,None,Manufacturing ,"fertilizer, real estate",1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90911ea7ea434a0c2721cc/416x416.jpg?background=000000&cropX1=438&cropX2=1365&cropY1=66&cropY2=992
9960,1793,Lily safra,Safra,F,80,None,Finance and Investments ,banking,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7c6cb331358e4955acecac/416x416.jpg?background=000000&cropX1=137&cropX2=3925&cropY1=394&cropY2=4183
6453,1998,Deniz sahenk,Sahenk,None,72,Turkey,Diversified ,diversified,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/ddbd6d4875910de0fb53a4eb89fcc2f4/416x416.jpg?background=000000&cropX1=15&cropX2=578&cropY1=21&cropY2=584
6680,1847,Karin schick,Schick,F,,None,Technology ,information technology,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7e1c0131358e4955ad10a9/416x416.jpg?background=000000&cropX1=2030&cropX2=5379&cropY1=270&cropY2=3616
2243,1862,Leonard schleifer,Schleifer,None,65,None,Healthcare ,pharmaceuticals,1.3 BUSD,-29.808000000000003 millions USD,https://specials-images.forbesimg.com/imageserve/5a908f4831358e79a28a1f00/416x416.jpg?background=000000&cropX1=1703&cropX2=3960&cropY1=354&cropY2=2613
5833,1933,Dieter schnabel,Schnabel,M,72,None,Manufacturing ,chemicals,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56c9cd37e4b062f6b59a2c63/416x416.jpg?background=000000&cropX1=2&cropX2=701&cropY1=226&cropY2=925
6763,1712,Bhadresh shah,Shah,None,66,India,Manufacturing ,engineering,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
7678,1695,Shao qinxiang,Shao,None,63,None,Manufacturing ,diversified,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
5953,1695,Eric ya shen,Shen,None,47,People's Republic of China,Technology ,online apparel retail,1.3 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
4430,1963,Nobutoshi shimamura,Shimamura,M,92,None,Fashion & Retail ,retail,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/e041fff65ccf6e84832824c966725b5a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743
1397,1147,Shum chiu hung,Shum,M,48,None,Real Estate ,real estate,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8df65b31358e4955adff84/416x416.jpg?background=000000&cropX1=189&cropX2=1135&cropY1=0&cropY2=945
3606,1147,Helmut sohmen,Sohmen,M,78,None,Logistics ,shipping,1.3 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/ccad54e5f2f5a218d27defa679d96f3c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744
5331,2003,Sun qinghuan,Sun,M,45,None,Technology ,lighting,1.3 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/ccad54e5f2f5a218d27defa679d96f3c/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744
3804,1841,Sun yinhuan,Sun,M,68,None,Real Estate ,real estate,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589db1eca7ea431f32192f04/416x416.jpg?background=000000&cropX1=89&cropX2=730&cropY1=105&cropY2=746
3603,1595,Djoko susanto,Susanto,None,68,None,Fashion & Retail ,supermarkets,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a19b178a7ea432f2e7401db/416x416.jpg?background=000000&cropX1=57&cropX2=847&cropY1=85&cropY2=875
3217,2088,Erol tabanca,Tabanca,None,61,Turkey,Construction & Engineering ,Construction,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a19b178a7ea432f2e7401db/416x416.jpg?background=000000&cropX1=57&cropX2=847&cropY1=85&cropY2=875
9550,2102,Alexander tedja,Tedja,None,72,None,Real Estate ,real estate,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58ad888b31358e1a35abd0bf/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=63&cropY2=807
4449,1690,Wilma tisch,Tisch,None,90,None,Finance and Investments ,diversified,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841
4370,1886,Ayhan tosyali,Tosyali,M,54,None,Metals & Mining ,steel,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841
4567,1887,Fatih tosyali,Tosyali,M,52,None,Metals & Mining ,steel,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841
3532,1865,Tran dinh long,Tran dinh,None,57,Vietnam,Manufacturing ,"steel, heavy industry",1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56ce3338e4b062f6b59a807a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=97&cropY2=841
4122,1723,Tsai ming-kai,Tsai,M,68,None,Technology ,semiconductors,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58cc4ea831358e1a35ad3866/416x416.jpg?background=000000&cropX1=188&cropX2=689&cropY1=140&cropY2=641
3961,1834,Pavel tykac,Tykac,None,54,None,Metals & Mining ,coal mines,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7dd4e9a7ea431690131787/416x416.jpg?background=000000&cropX1=1134&cropX2=2843&cropY1=0&cropY2=1710
5724,1746,Jayshree ullal,Ullal,F,57,None,Technology ,technology,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863
9331,2145,Wan long,Wan,M,77,China,Food and Beverage ,food,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863
1220,1866,Wang muqing,Wang,None,67,None,Automotive ,auto distribution,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863
2705,1833,Wang yong,Wang,M,68,People's Republic of China,Food and Beverage ,food sweeteners,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863
4307,1822,Hope welker,Welker,F,33,None,Metals & Mining ,trust fund,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5554cad4e4b0bacdbd75184a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=119&cropY2=863
7467,1871,Wen yibo,Wen,M,52,None,Service ,wastewater treatment,1.3 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d08c7a7ea431690130db0/416x416.jpg?background=000000&cropX1=823&cropX2=3492&cropY1=0&cropY2=2667
2416,1658,Stephen t. winn,Winn,None,71,USA,Real Estate ,real estate services,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a90b07531358e79a28a2165/416x416.jpg?background=000000&cropX1=4&cropX2=2083&cropY1=210&cropY2=2290
2045,1885,Gordon wu,Wu,None,83,Hong Kong,Real Estate ,real estate,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569
6147,1838,Wu lanlan,Wu,F,44,People's Republic of China,Manufacturing ,packaging,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569
3372,2065,Xu ziquan,Xu,M,59,China,Technology ,software,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569
9149,1878,Yang meirong,Yang,F,,China,Service ,education,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/a5562f28b8b0bcbd132002c1a08dce80/416x416.jpg?background=000000&cropX1=118&cropX2=649&cropY1=37&cropY2=569
8824,1609,Yang tingdong,Yang,M,58,None,Food and Beverage ,brewery,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583
6712,1957,You xiaoping,You,M,60,People's Republic of China,Manufacturing ,"chemicals, spandex",1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8dfb21a7ea43169014106c/416x416.jpg?background=000000&cropX1=5&cropX2=2336&cropY1=250&cropY2=2583
4364,1940,Yu peidi,Yu,None,58,Hong Kong,Real Estate ,real estate,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747
9378,2086,Yu qibing,Yu,M,52,None,Manufacturing ,glass,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747
7159,1842,Yu yunxin,Yu,M,56,None,Fashion & Retail ,costume jewelry,1.3 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/1bd57d61bff2fbf42cc46b5d3d2a4bd6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=3&cropY2=747
6479,1867,Zan shengda,Zan,M,55,China,Diversified ,diversified,1.3 BUSD,-0.002 millions USD,https://specials-images.forbesimg.com/imageserve/5a7d1d8c4bbe6f2652f51243/416x416.jpg?background=000000&cropX1=216&cropX2=1272&cropY1=11&cropY2=1067
9317,1903,Zhang guiping,Zhang,M,66,None,Real Estate ,real estate,1.3 BUSD,0.001 millions USD,https://specials-images.forbesimg.com/imageserve/beb773dd7c933c68e881a0d5b72f89ae/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744
2510,1694,Zhao weiguo,Zhao,M,51,None,Technology ,IT products,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/589f2d6e31358e1a35ab274c/416x416.jpg?background=000000&cropX1=43&cropX2=703&cropY1=192&cropY2=853
3144,1961,Zheng jianjiang,Zheng,None,57,China,Manufacturing ,electrical equipment,1.3 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/562a57ede4b0ffa7afe63004/416x416.jpg?background=000000&cropX1=105&cropX2=744&cropY1=82&cropY2=722
5854,1961,Hamad bin jassim bin jaber al thani,Al thani,None,58,None,Finance and Investments ,investments,1.2 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782
7523,1973,Fawzi al-kharafi,Al-kharafi,M,,None,Diversified ,diversified,1.2 BUSD,1.6369999999999998 millions USD,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782
5650,1974,Mohannad al-kharafi,Al-kharafi,M,,None,Diversified ,diversified,1.2 BUSD,1.6369999999999998 millions USD,https://specials-images.forbesimg.com/imageserve/5a8071fc31358e4955ad284c/416x416.jpg?background=000000&cropX1=0&cropX2=720&cropY1=62&cropY2=782
7771,1864,Isak andic,Andic,M,64,None,Fashion & Retail ,fashion retail,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58a27c03a7ea431f32197606/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=77&cropY2=820
7996,1699,Marc andreessen,Andreessen,None,46,None,Finance and Investments ,venture capital investing,1.2 BUSD,-0.001 millions USD,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828
8110,1928,Jose maria aristrain,Aristrain,M,55,None,Metals & Mining ,Steel,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828
5819,1898,Thomas bailey,Bailey,None,81,United States,Finance and Investments ,money management,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/58c1d11ca7ea431f321adcf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=84&cropY2=828
8454,1883,Harindarpal banga,Banga,M,67,India,Finance and Investments ,commodities,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f22814bbe6f2652f52e70/416x416.jpg?background=000000&cropX1=623&cropX2=3280&cropY1=11&cropY2=2666
8104,1911,Elena baturina,Baturina,F,55,None,Construction & Engineering ,"investments, real estate",1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727
9434,1911,Eduardo belmont anderson,Belmont anderson,None,72,None,Fashion & Retail ,cosmetics,1.2 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727
3657,1776,Tomasz biernacki,Biernacki,M,45,None,Fashion & Retail ,supermarkets,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727
6863,1960,Zadik bino,Bino,M,74,None,Diversified ,"banking, oil",1.2 BUSD,6.3629999999999995 millions USD,https://specials-images.forbesimg.com/imageserve/5a80a38831358e4955ad2ac1/416x416.jpg?background=000000&cropX1=0&cropX2=1693&cropY1=35&cropY2=1727
2878,1721,Brett blundy,Blundy,None,58,Australia,Fashion & Retail ,"retail, agribusiness",1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56a03e89e4b0ed854f529426/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=232&cropY2=976
2157,1857,Henadiy boholyubov,Boholyubov,None,56,None,Diversified ,"banking, investments",1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/56cc590ce4b062f6b59a507b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=156&cropY2=899
2660,1888,Charles brandes,Brandes,M,75,United States,Finance and Investments ,money management,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a9095bc31358e79a28a1f8c/416x416.jpg?background=000000&cropX1=163&cropX2=1805&cropY1=0&cropY2=1641
3747,1797,Amit burman,Burman,M,48,India,Food and Beverage ,consumer goods,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f046b31358e4955ad1737/416x416.jpg?background=000000&cropX1=686&cropX2=3522&cropY1=12&cropY2=2848
6455,1797,Cai dongqing,Cai,None,49,China,Media & Entertainment ,animation,1.2 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807
8321,1917,Chen bo,Chen,M,47,None,Energy ,wind power generation,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/97e2cea696b6caa82e72ce79f52e4303/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=64&cropY2=807
5309,1896,Cheng wei,Cheng,M,36,None,Service ,ride-hailing service,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropX1=1046&cropX2=3177&cropY1=126&cropY2=2256
1161,1997,Phongthep chiaravanont,Chiaravanont,M,66,None,Diversified ,diversified,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/59162c8931358e03e5590c24/416x416.jpg?background=000000&cropX1=1046&cropX2=3177&cropY1=126&cropY2=2256
5701,2050,Kochouseph chittilappilly,Chittilappilly,M,67,None,Manufacturing ,manufacturing,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7f2e6631358e4955ad1a04/416x416.jpg?background=000000&cropX1=0&cropX2=600&cropY1=17&cropY2=617
9624,1899,Chu jinfu,Chu,None,61,None,Manufacturing ,electrical equipment,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a7c86f34bbe6f2652f500f2/416x416.jpg?background=000000&cropX1=9&cropX2=1956&cropY1=365&cropY2=2313
3926,1899,Eduardo costantini,Costantini,M,71,Argentina,Real Estate ,real estate,1.2 BUSD,nan millions USD,https://specials-images.forbesimg.com/imageserve/5a7a257ba7ea43169012d53c/416x416.jpg?background=000000&cropX1=766&cropX2=3435&cropY1=0&cropY2=2667
9533,1791,Sol daurella,Daurella,None,52,None,Food and Beverage ,Coca-Cola,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5a8115774bbe6f2652f5450a/416x416.jpg?background=000000&cropX1=1050&cropX2=4221&cropY1=14&cropY2=3188
1698,2012,Philip day,Day,M,52,None,Fashion & Retail ,clothing retail,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropX1=79&cropX2=774&cropY1=38&cropY2=733
3161,1909,D. leopoldo del pino y calvo-sotelo,Del pino y calvo-sotelo,M,55,Spain,Construction & Engineering ,construction,1.2 BUSD,0.0 millions USD,https://specials-images.forbesimg.com/imageserve/5aa938444bbe6f0fa8284328/416x416.jpg?background=000000&cropX1=79&cropX2=774&cropY1=38&cropY2=733
